1305.,0.506E-01,13.76E-02
1310.,0.491E-01,13.79E-02
1315.,0.476E-01,13.83E-02
1320.,0.461E-01,13.86E-02
1325.,0.447E-01,13.9E-02
1330.,0.434E-01,13.94E-02
1335.,0.421E-01,13.97E-02
1340.,0.408E-01,14.01E-02
1345.,0.396E-01,14.04E-02
1350.,0.384E-01,14.08E-02
1355.,0.372E-01,14.11E-02
1360.,0.361E-01,14.15E-02
1365.,0.350E-01,14.19E-02
1370.,0.340E-01,14.22E-02
1375.,0.330E-01,14.26E-02
1380.,0.320E-01,14.3E-02
1385.,0.310E-01,14.33E-02
1390.,0.301E-01,14.37E-02
1395.,0.292E-01,14.4E-02
1400.,0.284E-01,14.44E-02
1405.,0.275E-01,14.48E-02
1410.,0.267E-01,14.51E-02
1415.,0.259E-01,14.55E-02
1420.,0.252E-01,14.59E-02
1425.,0.244E-01,14.63E-02
1430.,0.237E-01,14.66E-02
1435.,0.230E-01,14.7E-02
1440.,0.224E-01,14.74E-02
1445.,0.217E-01,14.77E-02
1450.,0.211E-01,14.81E-02
1455.,0.205E-01,14.85E-02
1460.,0.199E-01,14.88E-02
1465.,0.193E-01,14.92E-02
1470.,0.187E-01,14.96E-02
1475.,0.182E-01,15.0E-02
1480.,0.177E-01,15.03E-02
1485.,0.172E-01,15.07E-02
1490.,0.167E-01,15.11E-02
1495.,0.162E-01,15.15E-02
1500.,0.157E-01,15.18E-02
1505.,0.153E-01,15.22E-02
1510.,0.148E-01,15.26E-02
1515.,0.144E-01,15.3E-02
1520.,0.140E-01,15.33E-02
1525.,0.136E-01,15.37E-02
1530.,0.132E-01,15.41E-02
1535.,0.128E-01,15.45E-02
1540.,0.125E-01,15.48E-02
1545.,0.121E-01,15.52E-02
1550.,0.118E-01,15.56E-02
1555.,0.115E-01,15.6E-02
1560.,0.111E-01,15.64E-02
1565.,0.108E-01,15.67E-02
1570.,0.105E-01,15.71E-02
1575.,0.102E-01,15.75E-02
1580.,0.993E-02,15.79E-02
1585.,0.966E-02,15.83E-02
1590.,0.939E-02,15.87E-02
1595.,0.912E-02,15.9E-02
1600.,0.887E-02,15.94E-02
1605.,0.862E-02,15.98E-02
1610.,0.838E-02,16.02E-02
1615.,0.815E-02,16.06E-02
1620.,0.792E-02,16.1E-02
1625.,0.770E-02,16.13E-02
1630.,0.749E-02,16.17E-02
1635.,0.728E-02,16.21E-02
1640.,0.708E-02,16.25E-02
1645.,0.689E-02,16.29E-02
1650.,0.670E-02,16.33E-02
1655.,0.651E-02,16.37E-02
1660.,0.633E-02,16.41E-02
1665.,0.616E-02,16.45E-02
1670.,0.599E-02,16.49E-02
1675.,0.583E-02,16.53E-02
1680.,0.567E-02,16.56E-02
1685.,0.551E-02,16.6E-02
1690.,0.536E-02,16.64E-02
1695.,0.521E-02,16.68E-02
1700.,0.507E-02,16.72E-02
1705.,0.493E-02,16.76E-02
1710.,0.480E-02,16.81E-02
1715.,0.467E-02,16.85E-02
1720.,0.454E-02,16.89E-02
1725.,0.442E-02,16.93E-02
1730.,0.430E-02,16.97E-02
1735.,0.418E-02,17.01E-02
1740.,0.407E-02,17.05E-02
1745.,0.396E-02,17.09E-02
1750.,0.385E-02,17.13E-02
1755.,0.375E-02,17.18E-02
1760.,0.365E-02,17.22E-02
1765.,0.355E-02,17.26E-02
1770.,0.345E-02,17.3E-02
1775.,0.336E-02,17.34E-02
1780.,0.327E-02,17.39E-02
1785.,0.318E-02,17.43E-02
1790.,0.310E-02,17.47E-02
1795.,0.301E-02,17.51E-02
1800.,0.293E-02,17.56E-02
1805.,0.286E-02,17.6E-02
1810.,0.278E-02,17.64E-02
1815.,0.271E-02,17.69E-02
1820.,0.263E-02,17.73E-02
1825.,0.256E-02,17.77E-02
1830.,0.249E-02,17.82E-02
1835.,0.243E-02,17.86E-02
1840.,0.236E-02,17.9E-02
1845.,0.230E-02,17.95E-02
1850.,0.224E-02,17.99E-02
1855.,0.218E-02,18.04E-02
1860.,0.212E-02,18.08E-02
1865.,0.207E-02,18.13E-02
1870.,0.201E-02,18.17E-02
1875.,0.196E-02,18.22E-02
1880.,0.191E-02,18.26E-02
1885.,0.186E-02,18.31E-02
1890.,0.181E-02,18.35E-02
1895.,0.176E-02,18.4E-02
1900.,0.171E-02,18.45E-02
1905.,0.167E-02,18.49E-02
1910.,0.163E-02,18.54E-02
1915.,0.158E-02,18.59E-02
1920.,0.154E-02,18.63E-02
1925.,0.150E-02,18.68E-02
1930.,0.146E-02,18.73E-02
1935.,0.142E-02,18.78E-02
1940.,0.139E-02,18.82E-02
1945.,0.135E-02,18.87E-02
1950.,0.131E-02,18.92E-02
1955.,0.128E-02,18.97E-02
1960.,0.125E-02,19.02E-02
1965.,0.121E-02,19.07E-02
1970.,0.118E-02,19.12E-02
1975.,0.115E-02,19.17E-02
1980.,0.112E-02,19.22E-02
1985.,0.109E-02,19.27E-02
1990.,0.106E-02,19.32E-02
1995.,0.104E-02,19.37E-02
2000.,0.101E-02,19.42E-02
2005.,0.983E-03,19.48E-02
2010.,0.957E-03,19.53E-02
2015.,0.933E-03,19.58E-02
2020.,0.908E-03,19.64E-02
2025.,0.885E-03,19.69E-02
2030.,0.862E-03,19.74E-02
2035.,0.840E-03,19.8E-02
2040.,0.818E-03,19.85E-02
2045.,0.797E-03,19.91E-02
2050.,0.776E-03,19.96E-02
2055.,0.756E-03,20.02E-02
2060.,0.737E-03,20.07E-02
2065.,0.718E-03,20.13E-02
2070.,0.699E-03,20.19E-02
2075.,0.681E-03,20.25E-02
2080.,0.664E-03,20.3E-02
2085.,0.647E-03,20.36E-02
2090.,0.630E-03,20.42E-02
2095.,0.614E-03,20.48E-02
2100.,0.598E-03,20.54E-02
2105.,0.583E-03,20.6E-02
2110.,0.568E-03,20.66E-02
2115.,0.553E-03,20.72E-02
2120.,0.539E-03,20.78E-02
2125.,0.525E-03,20.84E-02
2130.,0.512E-03,20.9E-02
2135.,0.499E-03,20.97E-02
2140.,0.486E-03,21.03E-02
2145.,0.473E-03,21.09E-02
2150.,0.461E-03,21.16E-02
2155.,0.449E-03,21.22E-02
2160.,0.438E-03,21.29E-02
2165.,0.427E-03,21.35E-02
2170.,0.416E-03,21.42E-02
2175.,0.405E-03,21.48E-02
2180.,0.395E-03,21.55E-02
2185.,0.385E-03,21.62E-02
2190.,0.375E-03,21.69E-02
2195.,0.365E-03,21.76E-02
2200.,0.356E-03,21.83E-02
2205.,0.347E-03,21.9E-02
2210.,0.338E-03,21.97E-02
2215.,0.330E-03,22.04E-02
2220.,0.321E-03,22.11E-02
2225.,0.313E-03,22.18E-02
2230.,0.305E-03,22.25E-02
2235.,0.297E-03,22.33E-02
2240.,0.290E-03,22.4E-02
2245.,0.283E-03,22.47E-02
2250.,0.275E-03,22.55E-02
2255.,0.268E-03,22.63E-02
2260.,0.262E-03,22.7E-02
2265.,0.255E-03,22.78E-02
2270.,0.248E-03,22.86E-02
2275.,0.242E-03,22.94E-02
2280.,0.236E-03,23.02E-02
2285.,0.230E-03,23.1E-02
2290.,0.224E-03,23.18E-02
2295.,0.219E-03,23.26E-02
2300.,0.213E-03,23.34E-02
2305.,0.208E-03,23.43E-02
2310.,0.202E-03,23.51E-02
2315.,0.197E-03,23.6E-02
2320.,0.192E-03,23.68E-02
2325.,0.187E-03,23.77E-02
2330.,0.183E-03,23.86E-02
2335.,0.178E-03,23.95E-02
2340.,0.174E-03,24.04E-02
2345.,0.169E-03,24.13E-02
2350.,0.165E-03,24.22E-02
2355.,0.161E-03,24.31E-02
2360.,0.157E-03,24.41E-02
2365.,0.153E-03,24.5E-02
2370.,0.149E-03,24.6E-02
2375.,0.145E-03,24.7E-02
2380.,0.142E-03,24.79E-02
2385.,0.138E-03,24.89E-02
2390.,0.134E-03,24.99E-02
2395.,0.131E-03,25.09E-02
2400.,0.128E-03,25.19E-02
2405.,0.125E-03,25.3E-02
2410.,0.121E-03,25.4E-02
2415.,0.118E-03,25.5E-02
2420.,0.115E-03,25.61E-02
2425.,0.113E-03,25.71E-02
2430.,0.110E-03,25.82E-02
2435.,0.107E-03,25.93E-02
2440.,0.104E-03,26.04E-02
2445.,0.102E-03,26.15E-02
2450.,0.991E-04,26.26E-02
2455.,0.966E-04,26.37E-02
2460.,0.941E-04,26.49E-02
2465.,0.918E-04,26.6E-02
2470.,0.895E-04,26.72E-02
2475.,0.872E-04,26.84E-02
2480.,0.850E-04,26.96E-02
2485.,0.829E-04,27.08E-02
2490.,0.808E-04,27.2E-02
2495.,0.788E-04,27.33E-02
2500.,0.768E-04,27.45E-02
2505.,0.749E-04,27.58E-02
2510.,0.730E-04,27.71E-02
2515.,0.712E-04,27.84E-02
2520.,0.694E-04,27.97E-02
2525.,0.677E-04,28.11E-02
2530.,0.660E-04,28.24E-02
2535.,0.643E-04,28.38E-02
2540.,0.627E-04,28.52E-02
2545.,0.611E-04,28.66E-02
2550.,0.596E-04,28.8E-02
2555.,0.581E-04,28.94E-02
2560.,0.566E-04,29.09E-02
2565.,0.552E-04,29.23E-02
2570.,0.538E-04,29.38E-02
2575.,0.525E-04,29.53E-02
2580.,0.512E-04,29.68E-02
2585.,0.499E-04,29.84E-02
2590.,0.486E-04,29.99E-02
2595.,0.474E-04,30.15E-02
2600.,0.462E-04,30.31E-02
2605.,0.451E-04,30.47E-02
2610.,0.439E-04,30.63E-02
2615.,0.428E-04,30.8E-02
2620.,0.418E-04,30.97E-02
2625.,0.407E-04,31.13E-02
2630.,0.397E-04,31.3E-02
2635.,0.387E-04,31.48E-02
2640.,0.377E-04,31.65E-02
2645.,0.368E-04,31.83E-02
2650.,0.359E-04,32.01E-02
2655.,0.350E-04,32.19E-02
2660.,0.341E-04,32.37E-02
2665.,0.332E-04,32.56E-02
2670.,0.324E-04,32.74E-02
2675.,0.316E-04,32.93E-02
2680.,0.308E-04,33.12E-02
2685.,0.300E-04,33.32E-02
2690.,0.293E-04,33.52E-02
2695.,0.285E-04,33.71E-02
2700.,0.278E-04,33.92E-02
2705.,0.271E-04,34.13E-02
2710.,0.265E-04,34.34E-02
2715.,0.258E-04,34.56E-02
2720.,0.251E-04,34.77E-02
2725.,0.245E-04,34.99E-02
2730.,0.239E-04,35.22E-02
2735.,0.233E-04,35.44E-02
2740.,0.227E-04,35.67E-02
2745.,0.221E-04,35.89E-02
2750.,0.216E-04,36.12E-02
2755.,0.211E-04,36.35E-02
2760.,0.205E-04,36.59E-02
2765.,0.200E-04,36.82E-02
2770.,0.195E-04,37.05E-02
2775.,0.190E-04,37.29E-02
2780.,0.185E-04,37.53E-02
2785.,0.181E-04,37.76E-02
2790.,0.176E-04,38.0E-02
2795.,0.172E-04,38.24E-02
2800.,0.168E-04,38.48E-02
2805.,0.163E-04,38.72E-02
2810.,0.159E-04,38.95E-02
2815.,0.155E-04,39.19E-02
2820.,0.151E-04,39.43E-02
2825.,0.148E-04,39.66E-02
2830.,0.144E-04,39.9E-02
2835.,0.140E-04,40.14E-02
2840.,0.137E-04,40.38E-02
2845.,0.133E-04,40.62E-02
2850.,0.130E-04,40.86E-02
2855.,0.127E-04,41.1E-02
2860.,0.124E-04,41.34E-02
2865.,0.121E-04,41.59E-02
2870.,0.118E-04,41.83E-02
2875.,0.115E-04,42.07E-02
2880.,0.112E-04,42.32E-02
2885.,0.109E-04,42.56E-02
2890.,0.106E-04,42.81E-02
2895.,0.104E-04,43.05E-02
2900.,0.101E-04,43.3E-02
2905.,0.986E-05,43.55E-02
2910.,0.961E-05,43.79E-02
2915.,0.937E-05,44.04E-02
2920.,0.914E-05,44.29E-02
2925.,0.891E-05,44.54E-02
2930.,0.869E-05,44.79E-02
2935.,0.848E-05,45.04E-02
2940.,0.827E-05,45.29E-02
2945.,0.806E-05,45.54E-02
2950.,0.786E-05,45.8E-02
2955.,0.767E-05,46.05E-02
2960.,0.748E-05,46.3E-02
2965.,0.729E-05,46.56E-02
2970.,0.711E-05,46.81E-02
2975.,0.694E-05,47.07E-02
2980.,0.677E-05,47.32E-02
2985.,0.660E-05,47.58E-02
2990.,0.644E-05,47.84E-02
2995.,0.628E-05,48.09E-02
3000.,0.612E-05,48.35E-02
